,0,1,2,label,title
11817,-4.447688,3.1890395,-1.7625574,283,See You Once Again
11818,3.1746283,-1.3395946,-0.5887881,265,After All These Years
11819,-7.874302,-3.3415952,8.438029,384,Tout passe
11820,4.864785,-0.4080392,1.0468733,299,Truly_ Truly
11821,7.4579215,4.08608,1.736674,344,Raus
11822,3.942217,-0.6576308,-0.01377095,70,The Earth Shook The Devil's Hand
11823,3.8455462,-0.9196322,0.8606641,195,Good Boy Benny
11824,3.5747705,-0.5261752,-0.69331694,177,Faces From Below
11825,0.20200853,-4.079678,-2.2694201,396,Temple Mount
11826,-6.6853337,-0.60910016,6.7572956,402,No Se Puede Vivir Del Amor
11827,3.367381,-0.69265157,0.28990912,469,The Return Of Sathington Willoughby
11828,3.683773,0.08379143,-0.20241424,1,Hitch Hike
11829,1.9739878,-1.7292116,-0.61484843,190,Escape The Union
11830,6.1489987,2.6592183,0.46389434,363,Shores In Flames
11831,1.0084406,-2.0887249,-1.9594462,291,Don't Walk Away
11832,-8.39439,-3.251903,5.180114,369,Lamento Borincano
11833,6.114879,1.8879265,2.828467,400,That White
11834,-7.1157136,-7.4865637,-6.295616,403,Devran Dönüyor
11835,3.2365084,-1.1744226,1.9636234,218,The Lake
11836,-2.4887905,7.077743,-0.34652764,262,Move (If You Wanna)
11837,1.8761828,-1.8662394,-1.7760388,459,If I'm On The Late Side (LP Version)
11838,-4.609451,7.3170223,-0.07023369,326,Ride On Em
11839,-3.4265354,-6.621598,-3.646898,309,Come Tomorrow
11840,3.430136,-0.89287335,-0.32545277,496,Maybe?
11841,2.3490522,-1.1626636,-0.8187157,385,Nashville
11842,5.62686,1.8382978,1.7462724,30,Da End
11843,-8.083814,-1.9599891,5.054219,388,Ay Jalisco No Te Rajes
11844,-5.459648,1.7111708,-2.5418584,308,I Might Need You to Kill
11845,-5.509498,3.29606,-2.9240897,169,Blow X Blow
11846,2.4580452,-2.29964,-0.36283404,68,Lifespan Of A Fly
11847,-9.352315,-2.3361714,5.7808375,314,No Sabes
11848,1.817825,-2.300201,-0.6563822,285,Gas (Man)
11849,-8.730865,-2.1247063,6.7579675,36,Si tu Quisieras
11850,1.5340831,-2.2132347,-0.8715235,149,With My Eyes Wide Open I'm Dreaming (LP Version)
11851,-6.5359836,0.63716346,-0.74452186,300,Out To Find You
11852,-5.714257,4.2446613,-0.8423472,332,Dream Walkin'
11853,2.500788,-1.8276738,0.19660789,328,Unstoppable Wave (LP Version)
11854,2.175574,-1.3236793,0.06750487,146,I Am Santa Claus  (LP Version)
11855,5.716851,1.6517569,0.91039616,419,Trying Not To Think About Time
11856,4.1766887,0.4592796,-0.8165,329,Where Angels Dare
11857,1.6878947,-2.526139,-1.7629944,72,Hands
11858,-5.8137293,2.2737536,-1.9917668,199,Jazzman
11859,-3.640503,5.5886717,1.1058205,267,En Dag Tilbage
11860,0.28318602,-3.4572792,-2.4279826,456,We Are Waiting
11861,3.7823954,-0.25343266,-0.23221187,458,It's Amateur Night At The Apollo Creed!
11862,1.8760943,-2.007884,-1.7200512,25,Walk Among Us
11863,-4.035509,8.021957,-0.6823634,326,So Wrong
11864,1.8514098,-2.5237234,-0.19084823,375,Say A Spell
11865,6.042951,2.665029,1.8529426,260,God Don't Like Ugly
11866,-6.2165446,-8.576127,-6.845468,17,In Our Tears
11867,3.0480726,-1.6589669,-0.61753815,422,The Moon
11868,0.70963246,-3.2609634,0.056812584,440,Crowd Control
11869,1.722811,-2.0929143,-1.1504546,149,Meet Ze Mostra
11870,-6.2213345,2.950487,-1.0477042,294,Kom in de Cockpit
11871,4.614679,0.62454444,0.67765206,365,Say_ Has Anyone Seen My Sweet Gypsy Rose
11872,-6.647197,1.8849463,-2.6635735,411,Final Wall
11873,-0.7632005,-5.729557,-1.9144489,408,Havnin Er Ein Lítil Bygd
11874,3.759081,-1.5864606,-0.748451,265,Missing Her Then
11875,-1.8881751,-5.870358,-3.3799798,206,And Your Dream Comes True (2001 Digital Remaster) (Mono)
11876,1.731083,-2.9227214,-1.5946289,72,Alarm!
11877,3.529905,0.16193193,0.1884318,205,Dez Moines
11878,2.3579674,-1.7526191,-0.91047174,385,Ballerina
11879,-4.1057067,4.3478622,-0.9593216,264,Only Love Knows Why
11880,-3.8473432,5.2974834,-0.3436999,131,Love Can Move You
11881,-5.2087903,4.7351213,-0.86648214,44,Paradiso
11882,-5.03544,7.994103,2.2728095,438,Gangsta Gangsta (2002 Digital Remaster) ()
11883,1.9314246,-2.1847284,-0.8913962,285,How Long Blues
11884,4.8295274,0.73535407,-0.3346243,437,Where My Christmas Lives
11885,4.2548885,-0.07482326,1.5030361,202,Decency Defied
11886,4.07618,0.18139604,0.8501711,156,Worms Listen
11887,1.7808098,-2.509082,-1.4713777,433,On My Way Down
11888,-4.8917375,0.8994948,-2.4056323,234,Love Letters
11889,0.34622866,-5.740243,-0.49263272,28,La Ragazza Di Ypacaria
11890,3.6075797,-0.84704286,0.66343,476,Mind Like A Playgroup
11891,-8.606402,-1.8379439,9.104171,124,El final de cada dia
11892,4.2742505,0.13204092,-0.05098272,229,The Last Time Again
11893,2.093688,-1.3079356,-1.3494053,292,Loveson
11894,1.7743258,-3.3401906,-1.1270375,415,Is This How You Feel?
11895,4.9929514,1.1297623,-1.1753935,153,Ballad For The Lost Romantics
11896,5.086505,1.1111499,0.26523355,198,This Town (1998 Digital Remaster)
11897,3.9290745,0.69830155,-1.9971523,445,Waifs And Strays
11898,3.0439,-1.2980856,-0.8843579,422,Heaven Waits
11899,4.8246064,0.8922885,1.9474846,48,Pressure Point
11900,4.083424,-0.32689032,1.0052737,26,World Container
11901,-5.5889044,2.2413034,0.3627729,225,People Don't Change
11902,4.0191607,-0.17710432,1.4314214,202,Juggling Knives
11903,3.8487108,0.07913603,-0.0024810617,229,One More Time
11904,-5.1001854,3.650283,-1.2797031,50,Fate Of Norns
11905,0.44095322,-2.4917207,-3.1419063,128,Flea Market
11906,-6.049111,1.3837799,-1.4721624,353,Iko Iko
11907,3.35865,-1.1590147,0.9708457,397,I Dont Need This Pressure Ron
11908,5.371922,1.3433834,0.9007604,342,U (Album)
11909,3.915688,0.4624856,0.45433825,133,A Picture
11910,2.8536556,-0.8061454,-0.8877927,333,The Last Recluse
11911,1.223898,-3.1241267,-0.6723037,254,Painted Lover
11912,6.1805696,2.1514843,0.5848946,363,Honkytonk Life
11913,5.8375063,2.008036,0.12622516,272,Bite My Tongue
11914,-6.5497384,2.2363334,-0.031049043,376,That Kiss
11915,-4.056139,2.2246807,-0.020011878,348,Tomma tunnor
11916,-8.420841,-3.388736,3.9850755,428,Chut
11917,5.6649003,1.3067908,0.8450198,468,Burned Us Alive
11918,-6.7493615,-2.565618,-4.2057834,73,Juiliet (In English)
11919,4.81973,0.12591991,-0.6199174,297,What Are We Fighting For?
11920,2.7545445,-1.5834471,-1.1476331,425,Man In A Shed
11921,-5.364432,1.362813,-1.6322335,8,Civilization's Dying
11922,3.0225804,-0.77113503,-1.6684618,244,Cemetery Drive (Album Version)
11923,2.8320434,-1.2587371,0.15273397,271,Give Me Love (Give Me Peace On Earth) (Live) (2004 Digital Remaster)
11924,2.9730413,-0.90384936,-0.4903641,83,Hey...you Guys Want To See a Dead Body?
11925,3.8183355,-0.0726341,-0.20027556,1,I Dare You [Clear Channel Stripped]
11926,2.7190835,-0.7432575,-1.8318584,69,It's Up To You
11927,5.2664237,1.2155973,0.5503634,287,Right Up Ahead
11928,-3.9170256,4.4400563,-0.49252003,88,If
11929,2.3556771,-2.6489036,1.286215,322,No Man's Land
11930,3.2995393,-1.1186739,0.042074986,214,I'm Moving On
11931,-4.8181767,1.2478826,-2.7649078,234,Manhattan
11932,-5.493662,3.3384151,-1.5233002,167,Crawling Back To You
11933,-7.597245,-2.1676483,-1.699445,163,Pikku Huopalahti
11934,-5.7353516,4.3589234,-0.5454521,332,Never Be What You Want
11935,2.6208167,-1.7003404,-0.65354276,366,I Must Tell Jesus
11936,-5.1718216,2.8019917,-1.2677817,391,Stolen Days Of Innocence
11937,5.9802446,1.7776266,1.8919133,30,Großstadt
11938,-7.711444,-3.4952352,0.589387,256,Viaje
11939,5.4217544,1.5350438,3.6103148,107,Chant A Psalm  (LP Version)
11940,5.2463107,1.2444029,0.4160275,287,Christ Don't Care (Album Version)
11941,3.895911,0.1984726,0.98313105,156,Swinging On a Star
11942,-5.1280956,1.3916894,-2.243614,103,Married
11943,-0.09262058,-4.4232297,-0.9521544,439,The Hatchet Murders
11944,-4.9734044,5.3224244,-1.1149147,44,Angst_ dass du gehst
11945,0.17308226,-4.329293,-1.263969,439,Punk No Die
11946,1.852255,-2.7686167,-0.8755596,285,Edge Of Night
11947,4.364231,-0.42768183,2.3147528,269,(You've Got Me) Dangling On A String
11948,4.524927,0.8455447,0.19046034,112,Pol's Voice
11949,5.2100544,0.6099034,0.8980634,222,Murderation
11950,-7.1331334,-3.820292,-3.405648,132,Scalinatella
11951,3.9387128,-0.41448665,0.4010099,91,The Beginning
11952,4.2355256,-0.7589215,1.3986988,26,Murder 4 Hire
11953,-6.303351,-0.17498007,-1.2597814,53,Rifle
11954,2.0068824,-1.5143546,-0.7823612,292,Penelope Tree
11955,-5.4967885,-0.74398655,-1.7786273,247,City Claustrophobia
11956,-5.2226443,0.12089374,-3.5657806,21,If I Should Lose You
11957,-5.2000384,1.3721863,0.3874615,225,Hedonist
11958,3.8122022,-1.0476186,0.33830073,195,In God We Still Trust (Album Version)
11959,-4.0302587,5.088757,-0.9662782,444,Eine Sommernacht
11960,3.266108,-0.5669598,-0.14320299,337,Down In A Rabbit Hole (Album Version)
11961,5.2058215,1.7774357,-0.01573126,22,You're not Alone
11962,3.6205912,-0.4463867,0.44357178,476,Song blue (Live)
11963,5.323735,1.068565,0.4560154,287,Flaming Ember
11964,-0.8607651,-6.449523,-1.9984014,99,Stan (Lucian Stan Remix)
11965,-5.44664,2.9299405,-2.197142,307,Break-Up
11966,-7.8012238,-5.0770555,0.6094387,120,Mas de un Million
11967,3.6103196,-0.28820756,-0.48273364,177,Vabeeotchay
11968,3.1657295,-1.6300218,2.1972244,218,Vamos (surfer Rosa)
11969,1.4438488,-2.6063585,-1.6168544,72,Papa
11970,-7.6345377,-2.4975855,5.0016565,286,Es mi madre
11971,4.4205327,0.3985729,-0.22786328,297,In You
11972,7.0695777,3.1461098,2.5555778,134,Let Us Praise The Masters Of Slow Death
11973,7.032272,3.034394,3.1298218,134,Alive (Digitally Remastered 99)
11974,-7.9561224,-2.7317827,8.601621,384,No Me Lo Pidas
11975,-4.6259336,3.4222598,-3.4794462,266,Swept Away (Sentimental Version)
11976,-1.0179149,-5.450363,-2.6671202,37,Panis Angelicus
11977,-1.4089063,-6.4830003,-2.0121653,99,Sabotagem
11978,3.8480556,-0.3131578,0.9508162,26,Me and My Enormous Spiritual Erection
11979,-10.16617,-2.362596,9.971532,473,J'En Ai Marre
11980,3.2747371,-0.8426558,0.84316313,397,John The Revelator (James T. Cotton Dub)
11981,-5.266296,-0.5960732,-2.1646557,127,Gargoyle
11982,-5.440805,4.1067533,-1.8233619,18,I Can't Make It Alone
11983,-7.347116,-3.1091332,5.852958,6,Un Abismo
11984,-5.121595,4.452786,-0.16560254,336,Somebody's Miracle
11985,4.613238,0.46781912,0.16004495,238,The Space Song
11986,4.869767,0.9427324,0.70789623,7,Roll Away
11987,1.143917,-3.2630146,-1.4204122,390,Time Is Time
11988,3.6562734,-0.23401828,-0.7991952,302,Embodiment Of Chaos
11989,2.1800582,-1.0570849,-2.4253986,233,New Gospel
11990,5.3735743,0.6968056,2.0981236,374,Supa Bad
11991,3.1613386,-0.6592756,-0.58496857,83,Bottom of the Bay
11992,8.574857,4.9403257,2.3569639,434,Bis Dato
11993,4.53248,0.3323296,0.96795696,341,Soak Up The Sun
11994,4.1146693,0.36602184,0.35257494,133,My Brittle Heart (Album Version)
11995,6.4870214,3.0334392,0.21072417,5,Somebody's Somebody
11996,-4.004348,7.115891,0.07731499,480,Black And Blue (2006 Digital Remaster)
11997,5.314388,1.5406483,0.1138819,272,Who Needs Air
11998,4.154842,0.087049976,-0.22763097,229,The Metro (Album Version)
11999,3.2543547,-0.14520687,-1.3373225,209,Mystery Of The Heart
12000,6.0104413,2.346318,1.2227529,242,Number 15
12001,5.44047,1.0058898,0.8573439,222,Fortress (Eyes To Heaven)
12002,1.6889683,-2.5739024,-2.180401,72,Every Night
12003,1.2002432,-3.8859305,-0.09825873,406,Blister
12004,-6.7285743,-1.672231,0.7052025,248,L'Amour De 30 Secondes
12005,3.5507112,-0.4587146,-0.6163116,177,My One And Only Love
12006,-3.409121,-8.996779,-4.476648,137,A cidade
12007,-5.1433682,6.521492,-1.5260286,186,Atomic Dog
12008,3.5022144,-1.0512252,-0.44090056,496,Line Of Fire
12009,4.1156735,-0.35770777,-0.18279308,458,Five Colours In Her Hair
12010,-2.9211915e-05,-5.6554694,1.6588959,462,Menininha Do Portão
12011,-5.282334,-8.538263,-6.0902476,280,Niggertown (LP Version)
12012,3.0751414,-1.4393811,0.093199484,271,Success Is&(Hanging By The Neck)
12013,3.8690164,-0.4566201,0.041603718,458,Committed
12014,-4.653033,1.7158781,-2.6554346,160,Free Bird
12015,-5.474746,2.8495758,-1.8852528,32,7
12016,4.52088,0.0031003086,0.11936341,45,From The Heart Down (Re-mastered for 'Pirate Radio')
12017,4.974677,0.35395586,1.0474771,78,They Are The Roses
12018,-3.8592975,5.681198,0.20735303,105,Can't Be My Lover [Curtis Lynch Remix]
12019,-1.6339295,-5.193935,-2.8939323,463,Stolen Breath (Album Version)
12020,-7.383386,-4.8683457,-1.1570743,159,Elu Produit De L'Année
12021,-6.852412,1.3338598,3.3696158,382,The Questions
12022,-4.817037,5.1666155,-1.9663165,232,The Great Escape
12023,4.084294,-0.65896726,1.2684695,26,today_ tuesday
12024,-5.8140926,2.3683517,3.346877,38,Love Them Like Jesus (Low without background vocals)
12025,-1.6015376,-4.902139,-3.1996763,206,Sniper
12026,-2.8579133,-5.715819,-3.027102,0,Orange Mcanique
12027,3.6566072,-0.44060454,1.1119351,284,Clean Heart
12028,-4.64698,2.391069,-0.44319636,96,Video Killed The Radio Star
12029,3.0985634,-1.2841766,0.6576043,352,Lost In Translation
12030,5.2742653,1.0188081,0.14831406,59,Far Far Away From My Heart
12031,0.0014128821,-3.3716972,-2.1918564,456,Rage Of Discipline
12032,1.9367989,-1.7435359,-0.118735574,146,Down And Out
12033,5.105818,0.96035004,-0.4775047,223,Since You Came My Way
12034,2.1209712,-2.2739575,-1.0160106,285,Until The Sun (Pax217 Album Version)
12035,-7.6859145,-2.6824813,-4.3145757,73,Fall Asleep
12036,-5.166467,2.3678198,-1.161133,140,Feel On Baby
12037,1.4270386,-2.0184784,-1.6510013,494,Here We Are (Family In The Hallways)
12038,1.5057375,-3.311631,-0.6125902,192,Thanks Again
12039,-7.6660614,-1.5463158,4.63437,388,Cualquier Día
12040,2.8224084,-1.6929499,0.22157097,271,Amnesia
12041,3.2294457,-0.904571,-1.2197657,244,Morningside
12042,-0.47228855,-3.6859305,-2.7869685,10,Gypsy
12043,-3.7505224,-7.6473804,-2.3456461,488,Sadetanssi
12044,-5.4750476,1.6682662,-2.07711,103,Across The Avenue
12045,-5.35568,-1.3792748,-3.315538,245,Time To Leave
12046,3.1345522,-1.0533202,1.2928065,397,Vilan Corp (Spy Mix)  (Mortal Album Version)
12047,-5.11495,1.8953971,-1.0952555,140,If I Open My Heart To You (Album Version)
12048,-7.7411957,-0.9426924,4.360066,61,Felicità
12049,-0.13335407,-4.371901,-1.7356907,396,Auferstehung
12050,4.3964243,0.79691833,-0.637604,437,That's What You Said
12051,1.4955219,-5.218278,4.658392,356,Eccoti (live)
12052,3.3634083,-0.12725703,-0.16081385,1,Hinterm Steuer
12053,-8.871413,-4.2337923,3.95694,428,1980
12054,3.1765602,-0.89609313,-0.40664673,83,Milk Moustache
12055,-5.654862,3.2371063,-1.681629,167,I'm Insane
12056,3.7592688,-0.47217202,0.55524814,476,Inside His Presence
12057,2.5341702,-1.8881446,-1.3014566,318,All I Wanna Do Iz Listen To Yuz
12058,2.856586,-1.0476092,-1.002429,129,Volcano!
12059,6.574125,1.717097,2.4627385,400,Tomorrow
12060,-4.2257867,4.069811,-1.6889819,135,Gabrielle
12061,-5.012511,3.9179826,-0.4347706,230,Sanctuary
12062,4.818278,0.48743922,0.29904678,162,Tired And Red
12063,-4.1232886,-7.368984,-4.1793556,399,Song Of The Sea
12064,5.413009,1.2899007,0.7351686,287,Dawn Of A Golden Age (Album Version)
12065,3.318377,-1.5564349,5.5475864,395,Bad bad Man
12066,3.5207295,-3.2852936,3.188056,486,Il Sole Dentro Di Me
12067,-3.8966293,3.5834866,-1.0168874,237,Never Loved A Girl
12068,0.74973583,-3.2010531,-2.252306,325,The Working Hour
12069,-5.378,-8.965773,-5.4602942,280,Etiquette
12070,-7.5234475,-1.1405462,-0.7766698,261,Un Viaje A La Luna  Maqueta
12071,3.945464,0.16809972,0.42502823,133,Anger
12072,-3.9804065,6.025501,-0.9276166,111,I Call It Love
12073,0.8764786,-2.9980247,-1.4808216,393,Ret Liv Dead
12074,-5.5567927,3.116438,-2.3291938,307,Classified
12075,2.8581738,-1.4239955,0.072178386,271,Outsourcing Jehovah
12076,2.3070767,-2.170506,-0.8848167,318,PJ in the Streets...
12077,-5.0315776,1.9238853,-2.0021453,338,Waiting For The Rain (Album Version)
12078,-5.240864,3.3360512,-1.2865489,50,Manhattan Skyline
12079,-5.2988195,2.6356394,-0.9054965,140,Prometherion
12080,1.106089,-3.1782725,-2.2937598,325,Money To Be Made
12081,-4.082366,9.051084,0.6975285,175,Meltdown (Amended Album Version)
12082,-8.250409,-3.2311993,3.5447512,75,Tu T'En Vas
12083,2.6305957,-1.7484279,-1.0173676,318,Lacrimal Gland
12084,3.4932451,-0.7896608,-0.015588279,101,Stinkin' Up The Great Outdoors
12085,-4.7428,2.0353827,-1.8835908,338,Jumping The Shark
12086,4.423467,0.78544533,1.3583395,430,B-boy Punk Rock 2001
12087,2.7059135,-1.6778451,-1.1180104,425,Scarecrow
12088,1.6986039,-3.0822666,-1.5184609,415,Cling (Album Version)
12089,-8.577138,-3.0605154,5.8364882,110,Un Temps De Chien
12090,-5.4229,1.7274944,-1.6994036,424,You Know I'd Like¿
12091,1.5901552,-3.6321383,1.0764459,39,Veramente
12092,-8.0045595,-3.1014059,6.8120093,293,Te Fuiste Sin Decir Nada
12093,4.7932796,0.44963506,2.2634323,113,The Private Pain Of Techno Destructo
12094,-6.288139,1.730891,-3.100652,411,I Fade Away
12095,2.2008922,-3.2060065,1.2140315,252,Ensam med dig
12096,-5.7025146,2.2915502,-3.2694972,258,No One Wished To Settle Here
12097,4.4407907,-0.52040124,2.5230904,269,Echoes of Decimation
12098,-7.3020773,-1.7076604,1.5009097,95,Hilos De Plata
12099,3.0356088,-0.7599113,-0.58598334,83,Justicia
12100,3.2912836,-2.1959236,2.1545372,486,The Little Drummer Boy
12101,4.1111555,0.277601,-0.17196195,67,Watch Your Back
12102,5.5432596,1.1110876,2.81089,347,Larvae of the Lie
12103,-1.7220812,-5.573614,-3.513273,206,Intro
12104,4.530614,0.87121785,-0.20597345,437,Celia Inside
12105,2.260738,-1.6679105,-1.5424632,425,Are We In Trouble Now
12106,-4.660842,5.6191316,-1.2876799,9,Tightrope
12107,3.0552442,-1.3728186,-0.01135802,271,Golgotha
12108,1.3179424,-3.1585815,0.03431243,192,I Don't See Me In Your Eyes Anymore
12109,4.50906,0.2859675,-0.020270608,297,Three Chord Valentine
12110,8.105971,4.869985,2.3832965,434,Soul Saver
12111,2.1905951,-1.3550292,0.6937378,43,Natural Progression
12112,3.4174004,-0.8457656,-0.4691158,496,I Need You
12113,-4.620361,0.11549049,-0.63246775,317,Silent Night
12114,4.9563174,0.7931087,-0.25455815,223,Tea And Sympathy
12115,-8.417285,-2.6937673,5.394227,355,Veras
12116,6.9552484,2.84727,2.124858,147,Animal Man
12117,-7.645496,-7.3839316,-6.338418,441,En La Ciudad
12118,-5.150186,2.4365656,-0.8841134,140,Share A Little Joke
12119,2.647727,-1.4775805,-1.7424119,425,Foolish Fool
12120,-4.6842747,0.8553382,-0.99323726,317,Bland bergen i Glencoe
12121,5.830169,2.1175413,0.6653244,89,Suzanne
12122,4.03621,0.443868,-0.41764554,67,White Christmas
12123,2.0660229,-2.0284274,-0.1419849,375,Gathering Dust (AD 15A)
12124,-5.2569017,4.7306385,0.0947659,336,Methamphetamine
12125,3.8006406,-0.5875359,-0.16066268,458,When I See You Again
12126,2.902786,-1.2317442,-0.77429533,129,Wolves May Savely Graze
12127,-6.8556223,-0.16969329,0.42762703,447,Friend Of A Friend
12128,-7.478321,-2.3566892,5.433327,388,Cuando Cae La Luna
12129,-4.2807393,3.3548295,-1.5937251,283,He'll Never Love You Like I Do (LP Version)
12130,4.744532,0.52542806,0.95789725,341,Alive
12131,3.0652394,-0.8660792,-0.5082353,83,Diabolic Scheme
12132,-5.3768077,3.6021438,-0.99676925,194,Scared Money
12133,3.460856,-0.64092875,-0.017737454,101,As Lonesome As It Gets  (LP Version)
12134,1.9984553,-1.871064,-1.0973241,52,God Is Standing By
12135,-5.6155396,4.2945766,-0.856249,332,Alone with the Moon
12136,4.182526,0.30066547,-0.11323863,67,Sitting On A Platform
12137,-4.936539,2.273454,-2.230626,413,I'll Be There
12138,0.57640374,-4.298972,0.76424706,188,Radio
12139,-0.26468435,-4.252105,-2.2962613,383,Red (Album)
12140,-7.973307,-1.3565912,5.8778734,334,Es ella (para siempre)
12141,1.6264367,-1.5273808,-0.7484409,149,Angels And Fuselage
12142,-6.3681817,1.9600146,-0.51352715,376,Ultimate Everything
12143,1.4265825,-3.4014924,-0.25068083,192,Noumenon (re-mixed & re-mastered)
12144,1.5716578,-2.2553415,-0.9824825,149,Invert the Virgin
12145,-5.3098755,2.1370735,-0.916295,140,Crusifiction (Explicit)
12146,2.6853192,-1.9205093,-0.9898759,318,B.I.D. Spells Bid
12147,-4.325647,5.6969914,-1.4842396,9,Rooftop
12148,4.036389,-0.044276316,0.7721678,156,Never Lovin' You (Album Version)
12149,-3.2004228,6.366894,0.8710252,360,Scream
12150,-8.136296,-2.6311104,3.083293,484,Solo Pienso En Ti
12151,6.927056,2.1283848,2.728324,386,Saturday Night
12152,2.311576,-1.5803041,-0.45789734,146,Lass Mich Schlafen
12153,-5.7501383,2.0679889,-2.368168,199,Lil' Bloodred Ridin' Hood
12154,2.2763338,-1.1853244,-1.3722911,200,You'll Be With Me
12155,3.9757857,-0.18774594,0.44895062,372,Save YOur Loving ( For Me ) ( LP Version )
12156,-8.939502,0.5204851,-2.8185184,180,Le Rai C'est Chic
12157,-5.943511,2.6407123,-1.2828499,77,If You Can't Stand The Heat
12158,1.636214,-2.5241973,-1.1594814,117,The Panther
12159,3.2581089,-0.5366111,-0.086978234,337,Nobody
12160,0.23396423,-5.396517,-0.5602944,28,The Truman Show
12161,4.351233,-0.31853867,-0.14639267,229,Failures
12162,1.178813,-2.6705022,-1.7071979,393,Two Tears
12163,-6.2674403,0.88385534,-2.723733,460,Emotions
12164,-9.047753,-4.656158,5.6609488,56,Matin d'hiver
12165,3.4909658,-0.73161703,-0.06257006,101,Fever
12166,-3.4265666,5.0407248,-0.46094856,131,Believe
12167,6.056725,1.0488784,1.4074608,468,The Other Side
12168,-8.058233,-4.1227255,3.7571516,75,Joey
12169,-7.3999004,-1.0932934,-0.03966289,477,Attraversare La Notte
12170,-5.8005633,-0.7691883,-1.70754,453,Llueve
12171,-3.3885043,3.8811488,-0.63486844,398,Never Gonna Give You Up
12172,2.2819033,-2.7122445,-0.25747493,4,A Message To Rudy
12173,1.8096541,-3.2265153,1.7961664,252,Party's Over (Digitally Remastered '04)
12174,-2.9236856,-5.7499785,-3.7043016,0,Thanks
12175,2.89331,-0.82904446,-1.3467245,244,End(giftet)?
12176,-5.307222,0.40037426,-0.27865112,317,Ejercicio # 16
12177,3.7731297,-0.4865945,-0.31209877,458,City of Night
12178,5.3406196,0.4295092,1.2913276,78,Seven Year Ache
12179,-5.9501834,1.2483373,-2.7294211,165,Belaruse [Remastered Version]
12180,-6.172822,2.1873202,-2.097927,199,Pick Me Up
12181,5.3400707,0.8895763,0.24284512,59,Be Somebody
12182,-2.2297354,-6.8319507,-3.6574724,309,On The First Day Of Christmas (Album Version)
12183,3.376813,-1.4606332,1.5523461,87,Fever Dreams
12184,2.2464097,-1.2545525,-1.0800142,292,Washed My Hands In Muddy Water
12185,2.5317357,-1.8073878,-1.010842,318,No More Smiles
12186,1.0923445,-3.1545124,-1.330841,390,South Union (Album Version)
12187,5.682182,1.6771617,0.91797847,359,Black Kiss (Edited Version)
12188,2.5646045,-1.5355831,-0.6113208,385,Things Ain't Like They Used To Be
12189,-4.214357,4.7728734,-1.154529,444,Wild Frontier (2002 Digital Remaster)
12190,0.48278728,-3.7221801,-1.7738165,145,The Tumblers
12191,3.0825536,-1.261902,-0.47995567,265,I Dismember Mama (Album Version)
12192,0.9787384,-3.4155178,-1.4203812,390,Humecanics-Virus
12193,3.2638104,-1.3457522,0.6899601,352,Pick Up The Tempo
12194,-5.133013,2.5804377,-2.0931416,210,I Can Only Give You Everything
12195,-3.8690445,6.432931,0.51724607,47,Ooh Baby
12196,-4.855062,4.081518,1.5288082,141,Car Chase Terror !
12197,3.5787947,-0.41363007,1.6619202,358,Jah Is Mighty
12198,5.5112314,1.4777402,2.15006,330,Garbage Day (LP Version)
12199,0.72692657,-2.8160086,-2.4132712,313,Fallen Embers
12200,3.5067642,-0.5064757,-0.2536418,101,Black Label
12201,2.4053679,-0.7407122,-0.41932243,436,Innocent When You Dream (78)
12202,3.660276,-0.45372447,-1.005376,416,Soon You Will Be Leaving Your Man
12203,-5.0560164,0.90088284,-2.8740003,234,Feel Fine
12204,4.621502,0.31876054,0.58440375,341,Living in the past
12205,-0.14496176,-6.460484,2.618564,15,Uma Pessoa Especial
12206,3.546166,-1.1376892,0.53606087,195,Heartbroke
12207,-6.3381886,0.1665987,-2.6669562,311,Please Don't Talk About Me (When I'm Gone)
12208,-6.6027594,-1.9467407,-1.318082,122,Le Formiche Mentali
12209,2.0904462,-2.6170328,-0.42054442,4,Germs
12210,1.9653888,-1.6816199,-0.9349103,190,River Wide Ocean Deep
12211,-7.0458846,-2.6766005,-2.8696175,204,Iluze
12212,-6.435461,0.51580507,-2.0264711,53,No Sky
12213,4.416243,-0.009950394,0.7220149,299,The Last Trick
12214,1.6154135,-1.9163681,-1.7252077,25,Deepest Scar
12215,3.0350044,-1.2380455,-1.4398967,373,Your Weather
12216,6.818037,3.6468208,1.0288478,368,Girlz Girlz
12217,-5.686675,3.0384755,-1.2998333,213,Well Behaved
12218,-5.4913263,1.40724,-2.9284189,54,Unnoticed
12219,-5.938623,1.9741033,-0.4006317,498,Face Pollution
12220,2.3038483,-1.7907107,-1.6896213,459,Turning Blue (Derry demos '82)
12221,3.2405019,-2.1993144,0.40945378,183,Belfry
12222,0.9028423,-2.0013466,-1.3316771,494,Uncharted
12223,-8.217882,-3.9487083,4.441254,185,Amor Por Mim
12224,2.0693095,-2.3585112,-1.2839319,433,I've Lost The Reason
12225,-4.9900804,3.897712,-2.365395,266,Scar In The Head
12226,5.968774,2.427252,1.056358,242,Black Mamba (Three In The Morning Party Mix) (Explicit)
12227,0.8101927,-3.631778,-1.5468374,390,Doin' Alright
12228,1.9178419,-2.038429,-1.5307958,433,The Sermon To The Hypocrites
12229,4.7605133,1.0098242,0.1324203,198,Give It Up Or Let Me Go
12230,3.0260994,-0.4300744,-0.7413447,41,Someday
12231,-8.541577,-3.9091775,3.1699584,40,Recado A Rosana Arquete
